idTopic,Topic,CategoryHierId,Category,TypeHierId,Type,TypeValue,CategoryValue,FSA
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.8,  85 ans et plus,475.0,14705.0,H4E
4,Family,2.1.2,Total - Ménages privés selon la taille du ménage - Données intégrales (100 %),,,,14720.0,H4E
4,Family,2.1.3,Nombre de personnes dans les ménages privés,,,,30060.0,H4E
4,Family,2.3.3,Total - Familles de recensement dans les ménages privés - Données intégrales (100 %),,,,7725.0,H4E
4,Family,2.3.6,Total - Personnes hors famille de recensement dans les ménages privés - Données intégrales (100 %),,,,8880.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.1,  Maison individuelle non attenante,400.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.2,  Appartement dans un immeuble de cinq étages ou plus,715.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3,  Autre logement attenant,13580.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.1,    Maison jumelée,125.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.2,    Maison en rangée,555.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.3,    Appartement ou plain-pied dans un duplex,5760.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.4,    Appartement dans un immeuble de moins de cinq étages,7070.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.5,    Autre maison individuelle attenante,75.0,14720.0,H4E
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.4,  Logement mobile,25.0,14720.0,H4E
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.1,  Couples sans enfants,3040.0,5920.0,H4E
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2,  Couples avec enfants,2875.0,5920.0,H4E
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.1,    1 enfant,1360.0,5920.0,H4E
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.2,    2 enfants,1120.0,5920.0,H4E
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.3,    3 enfants ou plus,395.0,5920.0,H4E
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.1,  1 enfant,1230.0,1805.0,H4E
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.2,  2 enfants,415.0,1805.0,H4E
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.3,  3 enfants ou plus,160.0,1805.0,H4E
4,Family,2.4.1.3,  Ménages sans famille de recensement,2.4.1.3.1,    Ménages composés d'une personne,6190.0,7120.0,H4E
4,Family,2.4.1.3,  Ménages sans famille de recensement,2.4.1.3.2,    Ménages sans famille de recensement composés de deux personnes ou plus,930.0,7120.0,H4E
7,Income,4.1.1,Total - Statistiques du revenu en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),,,,25635.0,H4E
7,Income,4.1.1.1.1,    Revenu total médian en 2015 parmi les bénéficiaires ($),,,,27377.0,H4E
7,Income,4.1.2.1.1,    Revenu total moyen en 2015 parmi les bénéficiaires ($),,,,33827.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),,,,14720.0,H4E
7,Income,4.2.1.1,  Revenu total médian des ménages en 2015 ($),,,,46050.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.1,  Sans revenu total,875.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.2,  Ayant un revenu total,24760.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3,  Pourcentage avec un revenu total,96.6,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.1,    Moins de 10 000 $ (comprend les pertes),3855.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.2,    10 000 $ à 19 999 $,5235.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.3,    20 000 $ à 29 999 $,4235.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.4,    30 000 $ à 39 999 $,3455.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.5,    40 000 $ à 49 999 $,2845.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.6,    50 000 $ à 59 999 $,1745.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.7,    60 000 $ à 69 999 $,1140.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.8,    70 000 $ à 79 999 $,820.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.9,    80 000 $ à 89 999 $,490.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.10,    90 000 $ à 99 999 $,290.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11,    100 000 $ et plus,650.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.1,      100 000 $ à 149 999 $,520.0,25630.0,H4E
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.2,      150 000 $ et plus,125.0,25630.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.1,  Revenu total médian des ménages en 2015 ($),46050.0,14720.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2,  Revenu après impôt médian des ménages en 2015 ($),41216.0,14720.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant une personne - Données intégrales (100 %),6190.0,14720.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.1,      Revenu total médian des ménages comptant une personne en 2015 ($),28467.0,14720.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.2,      Revenu après impôt médian des ménages comptant une personne en 2015 ($),26256.0,14720.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant deux personnes ou plus - Données intégrales (100 %),8530.0,14720.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.1,      Revenu total médian des ménages comptant deux personnes ou plus en 2015 ($),61893.0,14720.0,H4E
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.2,      Revenu après impôt médian des ménages comptant deux personnes ou plus en 2015 ($),56081.0,14720.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.1,  Revenu total moyen des ménages en 2015 ($),56941.0,14700.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2,  Revenu après impôt moyen des ménages en 2015 ($),48721.0,14700.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant une personne - Données-échantillon (25 %),6190.0,14700.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.1,      Revenu total moyen des ménages comptant une personne en 2015 ($),35325.0,14700.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.2,      Revenu après impôt moyen des ménages comptant une personne en 2015 ($),29967.0,14700.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant deux personnes ou plus - Données-échantillon (25 %),8520.0,14700.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.1,      Revenu total moyen des ménages  comptant deux personnes ou plus en 2015 ($),72649.0,14700.0,H4E
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.2,      Revenu après impôt moyen des ménages  comptant deux personnes ou plus en 2015 ($),62350.0,14700.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.1,  Moins de 5 000 $,320.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.2,  5 000 $ à 9 999 $,415.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.3,  10 000 $ à 14 999 $,725.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.4,  15 000 $ à 19 999 $,1030.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.5,  20 000 $ à 24 999 $,1065.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.6,  25 000 $ à 29 999 $,915.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.7,  30 000 $ à 34 999 $,925.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.8,  35 000 $ à 39 999 $,920.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.9,  40 000 $ à 44 999 $,880.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.10,  45 000 $ à 49 999 $,845.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.11,  50 000 $ à 59 999 $,1420.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.12,  60 000 $ à 69 999 $,1145.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.13,  70 000 $ à 79 999 $,840.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.14,  80 000 $ à 89 999 $,710.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.15,  90 000 $ à 99 999 $,545.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16,  100 000 $ et plus,2015.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.1,    100 000 $ à 124 999 $,945.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.2,    125 000 $ à 149 999 $,525.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.3,    150 000 $ à 199 999 $,365.0,14720.0,H4E
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.4,    200 000 $ et plus,180.0,14720.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.1,  Personnes n'ayant pas déménagé,24880.0,29650.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2,  Personnes ayant déménagé,4780.0,29650.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.1,    Non-migrants,3550.0,29650.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2,    Migrants,1230.0,29650.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1,      Migrants internes,730.0,29650.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1.1,        Migrants intraprovinciaux,590.0,29650.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1.2,        Migrants interprovinciaux,145.0,29650.0,H4E
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.2,      Migrants externes,495.0,29650.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.1,  Personnes n'ayant pas déménagé,15800.0,28290.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2,  Personnes ayant déménagé,12485.0,28290.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.1,    Non-migrants,8750.0,28290.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2,    Migrants,3740.0,28290.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1,      Migrants internes,1760.0,28290.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1.1,        Migrants intraprovinciaux,1510.0,28290.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1.2,        Migrants interprovinciaux,245.0,28290.0,H4E
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.2,      Migrants externes,1985.0,28290.0,H4E
13,Population,1.1.1,"Population, 2016",,,,30513.0,H4E
13,Population,1.1.2,"Population, 2011",,,,,H4E
13,Population,1.1.3,"Variation en pourcentage de la population, 2011 à 2016",,,,,H4E
13,Population,1.1.4,Total des logements privés,,,,15729.0,H4E
13,Population,1.1.6,Densité de la population au kilomètre carré,,,,,H4E
13,Population,1.1.7,Superficie des terres en kilomètres carrés,,,,,H4E
13,Population,1.2.3,Âge moyen de la population,,,,40.9,H4E
13,Population,1.2.4,Âge médian de la population,,,,39.5,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1,  0 à 14 ans,4425.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.1,    0 à 4 ans,1740.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.2,    5 à 9 ans,1525.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.3,    10 à 14 ans,1165.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2,  15 à 64 ans,21240.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.1,    15 à 19 ans,1285.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.2,    20 à 24 ans,2055.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.3,    25 à 29 ans,2595.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.4,    30 à 34 ans,2750.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.5,    35 à 39 ans,2385.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.6,    40 à 44 ans,2075.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.7,    45 à 49 ans,1855.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.8,    50 à 54 ans,2055.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.9,    55 à 59 ans,2205.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.10,    60 à 64 ans,1970.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3,  65 ans et plus,4845.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.1,    65 à 69 ans,1530.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.2,    70 à 74 ans,1085.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.3,    75 à 79 ans,845.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.4,    80 à 84 ans,690.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5,    85 ans et plus,695.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.1,      85 à 89 ans,440.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.2,      90 à 94 ans,195.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.3,      95 à 99 ans,50.0,30510.0,H4E
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.4,      100 ans et plus,10.0,30510.0,H4E
5,Housing,9.1.5,Nombre moyen de pièces par logement,,,,4.2,H4G
5,Housing,9.1.13.5,  Valeur médiane des logements ($),,,,300841.0,H4G
5,Housing,9.1.13.6,  Valeur moyenne des logements ($),,,,335369.0,H4G
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.1,  Propriétaire,4095.0,15420.0,H4G
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.2,  Locataire,11325.0,15420.0,H4G
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.3,  Logement de bande,0.0,15420.0,H4G
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.1,  Aucune chambre à coucher,100.0,15420.0,H4G
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.2,  1 chambre à coucher,5690.0,15420.0,H4G
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.3,  2 chambres à coucher,6915.0,15420.0,H4G
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.4,  3 chambres à coucher,2140.0,15420.0,H4G
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.5,  4 chambres à coucher ou plus,570.0,15420.0,H4G
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.1,  1 à 4 pièces,9885.0,15420.0,H4G
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.2,  5 pièces,3495.0,15420.0,H4G
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.3,  6 pièces,1300.0,15420.0,H4G
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.4,  7 pièces,390.0,15420.0,H4G
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.5,  8 pièces ou plus,350.0,15420.0,H4G
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.1,  1960 ou avant,8475.0,15420.0,H4G
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.2,  1961 à 1980,3055.0,15420.0,H4G
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.3,  1981 à 1990,1465.0,15420.0,H4G
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.4,  1991 à 2000,910.0,15420.0,H4G
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.5,  2001 à 2005,520.0,15420.0,H4G
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.6,  2006 à 2010,565.0,15420.0,H4G
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.7,  2011 à 2016,435.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.1,  15 à 24 ans,875.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.2,  25 à 34 ans,4335.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.3,  35 à 44 ans,3155.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.4,  45 à 54 ans,2245.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.5,  55 à 64 ans,2365.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.6,  65 à 74 ans,1510.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.7,  75 à 84 ans,715.0,15420.0,H4G
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.8,  85 ans et plus,225.0,15420.0,H4G
4,Family,2.1.2,Total - Ménages privés selon la taille du ménage - Données intégrales (100 %),,,,15355.0,H4G
4,Family,2.1.3,Nombre de personnes dans les ménages privés,,,,28765.0,H4G
4,Family,2.3.3,Total - Familles de recensement dans les ménages privés - Données intégrales (100 %),,,,7145.0,H4G
4,Family,2.3.6,Total - Personnes hors famille de recensement dans les ménages privés - Données intégrales (100 %),,,,10390.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.1,  Maison individuelle non attenante,165.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.2,  Appartement dans un immeuble de cinq étages ou plus,1240.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3,  Autre logement attenant,13950.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.1,    Maison jumelée,110.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.2,    Maison en rangée,345.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.3,    Appartement ou plain-pied dans un duplex,1525.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.4,    Appartement dans un immeuble de moins de cinq étages,11940.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.5,    Autre maison individuelle attenante,25.0,15355.0,H4G
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.4,  Logement mobile,0.0,15355.0,H4G
